Year,Month,Day,DocNo,Machine Name,Producted Item.Code,Producted Item.Name,ProducedQty,ScrapQtySum,AvgRejectPct,Reject_Status,RMCount,Reject_Limit_Status,Reject_Limit.AvgRejectPct_Item
2026,April,7,MS-26-04022,INJECTION AREA,PET-50ML,PET PLASTIC BOTTLE 50 ML,3160,100,3.16%,Acceptable 🟢,1,Above usual 🔺,2.64%
2026,April,7,MS-26-04023,INJECTION AREA,PET-240ML,PET PLASTIC BOTTLE 240 ML WHITE,630,10,1.59%,Acceptable 🟢,1,Above usual 🔺,0.79%
2026,April,7,MS-26-04024,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4015,15,0.37%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,7,MS-26-04025,INJECTION AREA,SUC-CON-T-210,SUCTIONCONNECTINGTUBE210CM,3425,25,0.73%,Acceptable 🟢,1,Above usual 🔺,0.51%
2026,April,7,MS-26-04026,INJECTION AREA,3WAY-T-10CM,3WAYSTOPCOCKT.2.7X4.15X100,40250,250,0.62%,Acceptable 🟢,1,Above usual 🔺,0.44%
2026,April,7,MS-26-04027,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,3842,5,0.13%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,7,MS-26-04028,INJECTION AREA,EP-UNIV,ENDPLUG-2,45995,33,0.07%,Acceptable 🟢,1,Below usual 🔻,0.08%
2026,April,7,MS-26-04029,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,14107,25,0.18%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,7,MS-26-04030,INJECTION AREA,PETRI-DISH,PETRI DISH,1585,35,2.21%,Acceptable 🟢,1,Below usual 🔻,4.76%
2026,April,7,MS-26-04031,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,17419,27,0.16%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,5,MS-26-04041, ASSEMBLY AREA,G-070-1432,IVCANNULAWITHOUTPORT24GX13MM SHORT,22450,4722,1.62%,Acceptable 🟢,7,Above usual 🔺,1.44%
2026,April,5,MS-26-04042, ASSEMBLY AREA,G-072-2619,IV CANNULA G26X19MM,7300,2801,2.95%,Acceptable 🟢,7,Above usual 🔺,2.04%
2026,April,5,MS-26-04055,PACKAGING AREA,G-070-1432,IVCANNULAWITHOUTPORT24GX13MM SHORT,33000,4.08,0.01%,Acceptable 🟢,2,Below usual 🔻,1.44%
2026,April,7,MS-26-04058,SUPERMASTER#26,IV-HS-VIO,CATHETERHUBG26VIOS.W.W/OP,,0.05,,No data,1,No data,0.19%
2026,April,7,MS-26-04059,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,7,MS-26-04060,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,8,MS-26-04061,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,8,MS-26-04062,SUPER MASTER #26,IV-HS-VIO,CATHETERHUBG26VIOS.W.W/OP,,0.05,,No data,1,No data,0.19%
2026,April,8,MS-26-04063,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.03,,No data,1,No data,0.10%
2026,April,8,MS-26-04064,SUPER MASTER #25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,5,MS-26-04078,ASSEMBLY AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,18000,665,0.74%,Acceptable 🟢,5,Above usual 🔺,0.40%
2026,April,7,MS-26-04079,ASSEMBLY AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,15000,962,1.07%,Acceptable 🟢,6,Above usual 🔺,0.40%
2026,April,5,MS-26-04083,ASSEMBLY AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,3096,120.36,0.98%,Acceptable 🟢,4,Below usual 🔻,1.05%
2026,April,6,MS-26-04084,ASSEMBLY AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,1872,37.36,0.50%,Acceptable 🟢,4,Below usual 🔻,1.05%
2026,April,8,MS-26-04086,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,24015,15,0.06%,Acceptable 🟢,1,Above usual 🔺,0.06%
2026,April,8,MS-26-04087,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,22420,20,0.09%,Acceptable 🟢,1,Above usual 🔺,0.06%
2026,April,8,MS-26-04089,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,52827,50,0.09%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,8,MS-26-04090,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,4091,9,0.22%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,8,MS-26-04091,INJECTION AREA,UM-CAP,URINALMALECOVERCAP,2597,10,0.39%,Acceptable 🟢,1,Below usual 🔻,0.49%
2026,April,8,MS-26-04092,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,34776,26,0.07%,Acceptable 🟢,1,Below usual 🔻,0.10%
2026,April,8,MS-26-04093,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,26100,159,0.61%,Acceptable 🟢,1,Above usual 🔺,0.33%
2026,April,8,MS-26-04094,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,17157,16,0.09%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,8,MS-26-04095,INJECTION AREA,HME-TV-FILTER-2,HME-THERMOVENTFILTER-2,5505,5,0.09%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,8,MS-26-04096,INJECTION AREA,PVC-701BL-M,PVC COMPOUND 701BL-M,1625,25,1.54%,Acceptable 🟢,1,Below usual 🔻,1.75%
2026,April,8,MS-26-04097,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,20742,7,0.03%,Acceptable 🟢,1,Below usual 🔻,0.09%
2026,April,8,MS-26-04098,INJECTION AREA,IV-HS-VIO,CATHETERHUBG26VIOS.W.W/OP,29766,11,0.04%,Acceptable 🟢,1,Below usual 🔻,0.19%
2026,April,8,MS-26-04099,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,3507,7,0.20%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,8,MS-26-04100,INJECTION AREA,SUC-CON-T-210,SUCTIONCONNECTINGTUBE210CM,3409,9,0.26%,Acceptable 🟢,1,Below usual 🔻,0.51%
2026,April,8,MS-26-04101,INJECTION AREA,EP-UNIV,ENDPLUG-2,45684,25,0.05%,Acceptable 🟢,1,Below usual 🔻,0.08%
2026,April,8,MS-26-04102,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,3791,13,0.34%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,8,MS-26-04103,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,14198,54,0.38%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,8,MS-26-04104,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,14693,27,0.18%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,8,MS-26-04105,INJECTION AREA,3WAY-T-10CM,3WAYSTOPCOCKT.2.7X4.15X100,8035,35,0.44%,Acceptable 🟢,1,Above usual 🔺,0.44%
2026,April,6,MS-26-04106,ASSEMBLY AREA,G-301-0650,SODIUM BICARBONATE GAMBRO 650 GRAM,1440,25,0.35%,Acceptable 🟢,5,Below usual 🔻,1.97%
2026,April,5,MS-26-04107,ASSEMBLY AREA,G-301-0650,SODIUM BICARBONATE GAMBRO 650 GRAM,1330,108,1.62%,Acceptable 🟢,5,Below usual 🔻,1.97%
2026,April,8,MS-26-04108,SUPERMASTER#25,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,8,MS-26-04109,SUPERMASTER#26,IV-HS-VIO,CATHETERHUBG26VIOS.W.W/OP,,0.05,,No data,1,No data,0.19%
2026,April,8,MS-26-04110,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,8,MS-26-04111,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,9,MS-26-04112,SUPER MASTER #26,IV-HS-VIO,CATHETERHUBG26VIOS.W.W/OP,,0.05,,No data,1,No data,0.19%
2026,April,9,MS-26-04113,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,9,MS-26-04114,Super Master#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,9,MS-26-04115,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,9,MS-26-04116,ZHONGYI-5,G-134-1220,NELATON CATH HYDROPHILIC SELF LUBRICATED READY TO USE PVC FREE FEMALE SIZE:12FR L-20CM,,1,,No data,3,No data,0.24%
2026,April,9,MS-26-04117,Thera-650,G-442-1415,2-WAY F. CATHTER S/C SIZE: 14-15ML,,1.2000000000000002,,No data,3,No data,0.31%
2026,April,5,MS-26-04119,ASSEMBLY AREA,G-301-0650,SODIUM BICARBONATE GAMBRO 650 GRAM,1330,5,0.38%,Acceptable 🟢,1,Below usual 🔻,1.97%
2026,April,6,MS-26-04120,ASSEMBLY AREA,G-070-1432,IVCANNULAWITHOUTPORT24GX13MM SHORT,22450,2073,1.54%,Acceptable 🟢,4,Above usual 🔺,1.44%
2026,April,7,MS-26-04121,PACKAGING AREA,G-270-3001,STRAPRESTRAINTFORLIMBS-STERILE,3000,1.16,0.02%,Acceptable 🟢,2,Below usual 🔻,0.24%
2026,April,7,MS-26-04122,PACKAGING AREA,G-442-1615,2-WAY F. CATHTER S/C SIZE: 16-15ML,500,6,0.60%,Acceptable 🟢,2,At usual ✅,0.60%
2026,April,9,MS-26-04124,NEW KAHLE,BU-070-1432,IV CANNULA WITHOUT PORT 14G NEEDLE LENGTH-32MM,,73.01,,No data,5,No data,
2026,April,9,MS-26-04125,OLD KAHLE,BU-072-2619,IV CANNULA SMALL WING WITHOUT PORT 26G NEEDLE LENGTH-19MM -,,28.43,,No data,5,No data,
2026,April,9,MS-26-04126,NELI PACK,G-189-XR25,INJECTOR DUAL SYRINGE 2x200 ML AND COILED LOW PRESSURE CONNECTOR,,0.92,,No data,1,No data,1.03%
2026,April,9,MS-26-04127,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,56685,20,0.04%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,9,MS-26-04128,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,46030,30,0.07%,Acceptable 🟢,1,Above usual 🔺,0.06%
2026,April,9,MS-26-04129,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,4219,11,0.26%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,9,MS-26-04130,INJECTION AREA,UM-CAP,URINALMALECOVERCAP,1258,2,0.16%,Acceptable 🟢,1,Below usual 🔻,0.49%
2026,April,9,MS-26-04131,INJECTION AREA,IV-B24,BUSHINGPARTG24,70150,150,0.21%,Acceptable 🟢,1,Above usual 🔺,0.11%
2026,April,9,MS-26-04132,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,34515,15,0.04%,Acceptable 🟢,1,Below usual 🔻,0.10%
2026,April,9,MS-26-04133,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,17516,18,0.10%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,9,MS-26-04134,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,29801,92,0.31%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,9,MS-26-04135,INJECTION AREA,HME-TV-FILTER-2,HME-THERMOVENTFILTER-2,5345,10,0.19%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,9,MS-26-04136,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,21730,23,0.11%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,9,MS-26-04137,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,22504,5,0.02%,Acceptable 🟢,1,Below usual 🔻,0.09%
2026,April,9,MS-26-04138,INJECTION AREA,IV-HS-VIO,CATHETERHUBG26VIOS.W.W/OP,29278,10,0.03%,Acceptable 🟢,1,Below usual 🔻,0.19%
2026,April,9,MS-26-04139,INJECTION AREA,EP-UNIV,ENDPLUG-2,45679,20,0.04%,Acceptable 🟢,1,Below usual 🔻,0.08%
2026,April,9,MS-26-04140,INJECTION AREA,COR-CON-N,CORRUGATEDTUBEADAPTORNEONATE,4279,90,2.10%,Acceptable 🟢,1,Above usual 🔺,1.22%
2026,April,9,MS-26-04141,INJECTION AREA,PETRI-DISH,PETRI DISH,1042,34,3.26%,Acceptable 🟢,1,Below usual 🔻,4.76%
2026,April,9,MS-26-04142,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,14602,20,0.14%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,9,MS-26-04143,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,3657,14,0.38%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,9,MS-26-04144,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,14857,18,0.12%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,9,MS-26-04145,INJECTION AREA,BBT-7MM-5MTR,BABBLESTUBEID=7MMTL=5MT,507,7,1.38%,Acceptable 🟢,1,Below usual 🔻,2.35%
2026,April,9,MS-26-04146,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,3315,15,0.45%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,9,MS-26-04147,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,502,2,0.40%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,9,MS-26-04148,INJECTION AREA,SUC-CON-T-210,SUCTIONCONNECTINGTUBE210CM,2812,12,0.43%,Acceptable 🟢,1,Below usual 🔻,0.51%
2026,April,9,MS-26-04149,HUARONG#28,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,9,MS-26-04150,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,9,MS-26-04151,PANTAGON 3WAY ASS:M/C,BU-401-0010,3 WAY STOPCOCK WITH 10 CM TUBE -STERILE,,32,,No data,6,No data,0.25%
2026,April,9,MS-26-04152,SUPERMASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,9,MS-26-04153,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,9,MS-26-04154,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,10,MS-26-04155,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,10,MS-26-04156,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.03,,No data,1,No data,0.10%
2026,April,10,MS-26-04157,Super Master#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,10,MS-26-04158,SUPER MASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,10,MS-26-04159,SUPERMASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,10,MS-26-04160,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,10,MS-26-04161,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,11,MS-26-04162,Super Master#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,11,MS-26-04163,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.03,,No data,1,No data,0.10%
2026,April,11,MS-26-04164,SUPER MASTER #23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,11,MS-26-04165,SUPERMASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,11,MS-26-04166,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,11,MS-26-04167,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,11,MS-26-04168,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,11,MS-26-04169,HUARONG#28,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,12,MS-26-04170,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,12,MS-26-04171,HUARONG#28,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,12,MS-26-04172,Zhongyi-3,G-501-2050,ENDOTRACHEAL TUBE ORAL/NASAL CUFFED ID-5.0MM,,1.1800000000000002,,No data,3,No data,0.17%
2026,April,12,MS-26-04173,Zhongyi-3,G-500-1845,ENDOTRACHEAL TUBE ORAL UNCUFFED SIZE # 4.5MM,,1.1800000000000002,,No data,3,No data,1.21%
2026,April,12,MS-26-04174,SUPER MASTER #23,IV-HS-YL,CATHETERHUBG24W/OP,,0.05,,No data,1,No data,0.23%
2026,April,12,MS-26-04175,Super Master#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,12,MS-26-04176,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.03,,No data,1,No data,0.10%
2026,April,12,MS-26-04177,NEW KAHLE,BU-070-1432,IV CANNULA WITHOUT PORT 14G NEEDLE LENGTH-32MM,,56.83,,No data,5,No data,
2026,April,12,MS-26-04178,OLD KAHLE,BU-072-2619,IV CANNULA SMALL WING WITHOUT PORT 26G NEEDLE LENGTH-19MM -,,28.43,,No data,5,No data,
2026,April,9,MS-26-04180,PACKIAGING AREA,G-141-0210,SUCTION CONNECTING TUBE 2 METER,4050,16.34,0.20%,Acceptable 🟢,2,Above usual 🔺,0.16%
2026,April,9,MS-26-04181,PACKIAGING AREA,G-682-1200,INTUBATING STYLET CH.12,350,4,0.57%,Acceptable 🟢,2,At usual ✅,0.57%
2026,April,9,MS-26-04182,PACKIAGING AREA,G-574-2400,"THORACIC CATHETER, WITH TROCAR, STRAIGHT,TRANSPARENT,SIZE -24",210,2,0.48%,Acceptable 🟢,2,Below usual 🔻,1.42%
2026,April,9,MS-26-04183,PACKIAGING AREA,G-574-2400,"THORACIC CATHETER, WITH TROCAR, STRAIGHT,TRANSPARENT,SIZE -24",200,4,1.00%,Acceptable 🟢,2,Below usual 🔻,1.42%
2026,April,9,MS-26-04184,PACKIAGING AREA,G-501-2665,ENDOTRACHEALTUBE O/N CUFFED SIZE # 6.5MM,1000,3,0.15%,Acceptable 🟢,2,Above usual 🔺,0.13%
2026,April,9,MS-26-04185,PACKIAGING AREA,G-131-1050,MALE NEALTON CATH CH:10-50CM,2650,14,0.26%,Acceptable 🟢,2,At usual ✅,0.26%
2026,April,9,MS-26-04186,PACKIAGING AREA,G-123-1650,SUCTION CATH F/C CH:16 L-50CM,5182,6,0.06%,Acceptable 🟢,2,Below usual 🔻,0.25%
2026,April,10,MS-26-04188,PACKIAGING AREA,G-500-2050,ENDOTRACHEALTUBE O/N UNCUFFED SIZE # 5.0MM,2500,10.8,0.22%,Acceptable 🟢,2,Below usual 🔻,0.52%
2026,April,12,MS-26-04189,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,51730,65,0.13%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,12,MS-26-04190,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,44830,30,0.07%,Acceptable 🟢,1,Above usual 🔺,0.06%
2026,April,12,MS-26-04191,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,4009,27,0.67%,Acceptable 🟢,1,Above usual 🔺,0.48%
2026,April,12,MS-26-04192,INJECTION AREA,IV-B24,BUSHINGPARTG24,110080,80,0.07%,Acceptable 🟢,1,Below usual 🔻,0.11%
2026,April,12,MS-26-04193,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,35537,37,0.10%,Acceptable 🟢,1,Above usual 🔺,0.10%
2026,April,12,MS-26-04195,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,16325,41,0.25%,Acceptable 🟢,1,Above usual 🔺,0.23%
2026,April,12,MS-26-04196,INJECTION AREA,HME-TV-FILTER-2,HME-THERMOVENTFILTER-2,1099,5,0.45%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,12,MS-26-04197,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,22711,30,0.13%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,12,MS-26-04198,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,10400,152,1.46%,Acceptable 🟢,1,Above usual 🔺,0.36%
2026,April,12,MS-26-04200,INJECTION AREA,BC-H-CAP,BC BAG HOLDER CAP,8029,30,0.37%,Acceptable 🟢,1,Above usual 🔺,0.36%
2026,April,12,MS-26-04201,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,55624,70,0.13%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,12,MS-26-04202,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,46426,26,0.06%,Acceptable 🟢,1,Above usual 🔺,0.06%
2026,April,12,MS-26-04203,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,3987,9,0.23%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,12,MS-26-04204,INJECTION AREA,IV-B24,BUSHINGPARTG24,95070,70,0.07%,Acceptable 🟢,1,Below usual 🔻,0.11%
2026,April,12,MS-26-04205,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,33535,35,0.10%,Acceptable 🟢,1,Above usual 🔺,0.10%
2026,April,12,MS-26-04206,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,16814,30,0.18%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,12,MS-26-04207,INJECTION AREA,HME-TV-FILTER-2,HME-THERMOVENTFILTER-2,5825,22,0.38%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,12,MS-26-04208,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,23673,15,0.06%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,12,MS-26-04209,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,11239,73,0.65%,Acceptable 🟢,1,Above usual 🔺,0.34%
2026,April,12,MS-26-04210,INJECTION AREA,EP-UNIV,ENDPLUG-2,46026,38,0.08%,Acceptable 🟢,1,Above usual 🔺,0.08%
2026,April,12,MS-26-04211,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,9061,61,0.67%,Acceptable 🟢,1,Above usual 🔺,0.33%
2026,April,12,MS-26-04212,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,29362,70,0.24%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,12,MS-26-04213,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,13885,26,0.19%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,12,MS-26-04214,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,22039,10,0.05%,Acceptable 🟢,1,Below usual 🔻,0.09%
2026,April,12,MS-26-04215,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,14450,50,0.35%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,12,MS-26-04216,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,3707,5,0.13%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,12,MS-26-04217,INJECTION AREA,PET-50ML,PET PLASTIC BOTTLE 50 ML,24110,110,0.46%,Acceptable 🟢,1,Below usual 🔻,2.64%
2026,April,12,MS-26-04218,INJECTION AREA,SUC-CON-T-270,SUCTIONCONNTUBES/S270MINI,2211,11,0.50%,Acceptable 🟢,1,Above usual 🔺,0.47%
2026,April,12,MS-26-04219,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4011,11,0.27%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,12,MS-26-04220,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,399,14,3.51%,Acceptable 🟢,1,Above usual 🔺,1.50%
2026,April,12,MS-26-04221,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,444,4,0.90%,Acceptable 🟢,1,Below usual 🔻,1.50%
2026,April,12,MS-26-04222,INJECTION AREA,BBT-7MM-5MTR,BABBLESTUBEID=7MMTL=5MT,910,10,1.10%,Acceptable 🟢,1,Below usual 🔻,2.35%
2026,April,12,MS-26-04223,SUPERMASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,12,MS-26-04224,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,12,MS-26-04225,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,13,MS-26-04226,Huarong#32,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,13,MS-26-04227,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
